Time,GEO1_Name,GEO1_Lat,GEO1_Lon,GEO1_Freq_Hz,GEO1_Melbourne_Access,GEO1_Melbourne_SNR_dB,GEO1_Melbourne_RSSI_dBm,GEO1_Sydney_Access,GEO1_Sydney_SNR_dB,GEO1_Sydney_RSSI_dBm,LEO1_Name,LEO1_Lat,LEO1_Lon,LEO1_Freq_Hz,LEO1_Melbourne_Access,LEO1_Melbourne_SNR_dB,LEO1_Melbourne_RSSI_dBm,LEO1_Sydney_Access,LEO1_Sydney_SNR_dB,LEO1_Sydney_RSSI_dBm
10-Apr-2025 12:04:10,GEO-1,-0.13252147588157,141.352558730129,1500000000,1,47.0632394238385,-103.856951589198,1,46.3782806975523,-104.541910315484,LEO-1,-49.9206087296701,130.222447973043,1498875000,1,-20.9748741009168,-171.895065113954,1,-31.2400320462082,-182.160223059245
10-Apr-2025 12:04:20,GEO-1,-0.132556394463967,141.352569548662,1500000000,1,47.0632404085996,-103.856950604437,1,46.3782815784191,-104.541909434618,LEO-1,-49.3063201107379,130.182503777652,1498875000,1,-20.185958609293,-171.10614962233,1,-31.0304141563535,-181.95060516939
10-Apr-2025 12:04:30,GEO-1,-0.132591242523402,141.352580367312,1500000000,1,47.0632413914202,-103.856949621617,1,46.3782824577935,-104.541908555243,LEO-1,-48.6919521209237,130.142514579891,1498875000,1,-19.3978010174447,-170.317992030481,1,-30.8139023213539,-181.734093334391
10-Apr-2025 12:04:40,GEO-1,-0.132626020041334,141.352591017984,1500000000,1,47.0632423719212,-103.856948641116,1,46.3782833334683,-104.541907679568,LEO-1,-48.07750449455,130.10248224365,1498875000,1,-18.6132879451206,-169.533478958157,1,-30.5918124106521,-181.512003423689
10-Apr-2025 12:04:50,GEO-1,-0.132660726999261,141.35260183687,1500000000,1,47.0632433508591,-103.856947662178,1,46.3782842098571,-104.54190680318,LEO-1,-47.4629770110583,130.062409021444,1498875000,1,-17.8364282181777,-168.756619231214,1,-30.3656019212817,-181.285792934318
10-Apr-2025 12:05:00,GEO-1,-0.132695363378718,141.35261265587,1500000000,1,47.0632443278549,-103.856946685182,1,46.3782850847535,-104.541905928283,LEO-1,-46.848369484606,130.022296554063,1498875000,1,-17.0722854006098,-167.992476413647,1,-30.136867855159,-181.057058868196
10-Apr-2025 12:05:10,GEO-1,-0.132729929161276,141.352623306892,1500000000,1,47.0632453025296,-103.856945710507,1,46.378285955949,-104.541905057088,LEO-1,-46.2336817709778,129.982146382417,1501375000,1,-16.5048644924325,-167.425055505469,1,-30.0116619444489,-180.931852957486
10-Apr-2025 12:05:20,GEO-1,-0.132764424328545,141.352634126127,1500000000,1,47.0632462756397,-103.856944737397,1,46.3782868278576,-104.541904185179,LEO-1,-45.6189137531842,129.941960458727,1501375000,1,-15.783460358131,-166.703651371168,1,-29.388280010282,-180.308471023319
10-Apr-2025 12:05:30,GEO-1,-0.132798848862174,141.352644945478,1500000000,1,47.0632472468061,-103.856943766231,1,46.3782876982729,-104.541903314764,LEO-1,-45.0040653597392,129.901740144309,1501375000,1,-15.0954455952383,-166.015636608275,1,-28.8312826251585,-179.751473638195
10-Apr-2025 12:05:40,GEO-1,-0.132833202743845,141.352655596849,1500000000,1,47.0632482156501,-103.856942797387,1,46.3782885649857,-104.541902448051,LEO-1,-44.3891365521829,129.861486719707,1501375000,1,-14.4490785777891,-165.369269590826,1,-28.3308239503149,-179.251014963352
10-Apr-2025 12:05:50,GEO-1,-0.132867485955283,141.352666416431,1500000000,1,47.0632491829279,-103.856941830109,1,46.3782894324107,-104.541901580626,LEO-1,-43.7741273292331,129.821201894355,1501375000,1,-13.8529729391955,-164.773163952232,1,-27.8800765395178,-178.800267552555
10-Apr-2025 12:06:00,GEO-1,-0.132901698478248,141.352677068032,1500000000,1,47.0632501478821,-103.856940865155,1,46.3782902961329,-104.541900716904,LEO-1,-43.1590377240959,129.780886634863,1500375000,1,-13.2476708669057,-164.167861879942,1,-27.395287076686,-178.315478089723
10-Apr-2025 12:06:10,GEO-1,-0.132935840294536,141.352687887848,1500000000,1,47.0632511112693,-103.856939901768,1,46.3782911605672,-104.54189985247,LEO-1,-42.5438678219017,129.740542514369,1501375000,1,-12.8461770057862,-163.766368018823,1,-27.1105937027612,-178.030784715798
10-Apr-2025 12:06:20,GEO-1,-0.132969911385984,141.352698707777,1500000000,1,47.0632520727103,-103.856938940326,1,46.3782920235049,-104.541898989532,LEO-1,-41.9286177201975,129.700170540074,1501375000,1,-12.4519614351944,-163.372152448231,1,-26.7867701311769,-177.706961144214
10-Apr-2025 12:06:30,GEO-1,-0.133003911734464,141.352709359723,1500000000,1,47.0632530318263,-103.85693798121,1,46.3782928827392,-104.541898130298,LEO-1,-41.3132875708104,129.659771661451,1501375000,1,-12.1402954337697,-163.060486446806,1,-26.501742397889,-177.421933410926
10-Apr-2025 12:06:40,GEO-1,-0.133037841321889,141.352720179884,1500000000,1,47.0632539893737,-103.856937023663,1,46.3782937426833,-104.541897270353,LEO-1,-40.6978775581796,129.619347278155,1501375000,1,-11.9170907046914,-162.837281717728,1,-26.2549347574079,-177.175125770445
10-Apr-2025 12:06:50,GEO-1,-0.133071700130203,141.352731000157,1500000000,1,47.0632549449736,-103.856936068063,1,46.3782946011303,-104.541896411906,LEO-1,-40.0823879037386,129.578898234775,1501375000,1,-11.7867826957495,-162.706973708786,1,-26.0461699940128,-176.96636100705
10-Apr-2025 12:07:00,GEO-1,-0.133105488141394,141.352741652449,1500000000,1,47.063255898247,-103.85693511479,1,46.3782954558723,-104.541895557164,LEO-1,-39.4668188658565,129.538425328255,1501375000,1,-11.752104446847,-162.672295459884,1,-25.8755238189153,-176.795714831952
10-Apr-2025 12:07:10,GEO-1,-0.133139205337487,141.352752472949,1500000000,1,47.0632568499503,-103.856934163086,1,46.3782963113246,-104.541894701712,LEO-1,-38.8511707397618,129.497929815052,1500875000,1,-11.7805892851725,-162.700780298209,1,-25.7040514186374,-176.624242431674
10-Apr-2025 12:07:20,GEO-1,-0.133172851700542,141.352763293567,1500000000,1,47.0632577997046,-103.856933213332,1,46.3782971652772,-104.54189384776,LEO-1,-38.2354438574475,129.457412405253,1501375000,1,-11.9712865544494,-162.891477567486,1,-25.6494899992064,-176.569681012243
10-Apr-2025 12:07:30,GEO-1,-0.133206427212658,141.3527739462,1500000000,1,47.0632587471309,-103.856932265906,1,46.3782980155245,-104.541892997512,LEO-1,-37.6196385875752,129.416873769342,1501375000,1,-12.2212876793105,-163.141478692347,1,-25.5946085041532,-176.51479951719
10-Apr-2025 12:07:40,GEO-1,-0.133239931855971,141.352784767042,1500000000,1,47.0632596929857,-103.856931320051,1,46.3782988664802,-104.541892146557,LEO-1,-37.0037553352986,129.376315044825,1501375000,1,-12.5593950647242,-163.479586077761,1,-25.5787402139334,-176.49893122697
10-Apr-2025 12:07:50,GEO-1,-0.133273365612656,141.352795588,1500000000,1,47.06326063689,-103.856930376147,1,46.3782997159365,-104.5418912971,LEO-1,-36.3877945421624,129.335736829814,1500375000,1,-12.9117085224905,-163.831899535527,1,-25.5237120570717,-176.443903070108
10-Apr-2025 12:08:00,GEO-1,-0.133306728464926,141.352806240972,1500000000,1,47.063261578465,-103.856929434572,1,46.3783005616847,-104.541890451352,LEO-1,-35.7717566859242,129.295139689322,1500375000,1,-13.4062947694781,-164.326485782515,1,-25.5859580809635,-176.506149094
10-Apr-2025 12:08:10,GEO-1,-0.133340020395029,141.352817062154,1500000000,1,47.0632625184669,-103.85692849457,1,46.3783014081399,-104.541889604897,LEO-1,-35.1556422803679,129.254524661456,1500375000,1,-13.9676504506583,-164.887841463695,1,-25.6871172515993,-176.607308264636
10-Apr-2025 12:08:20,GEO-1,-0.133373241385254,141.352827883449,1500000000,1,47.0632634565169,-103.85692755652,1,46.3783022530947,-104.541888759942,LEO-1,-34.5394518751038,129.213892250578,1500375000,1,-14.5872134209954,-165.507404434032,1,-25.8269879411303,-176.747178954167
10-Apr-2025 12:08:30,GEO-1,-0.133406391417925,141.352838536761,1500000000,1,47.0632643922361,-103.856926620801,1,46.378303094342,-104.541887918695,LEO-1,-33.9231860553513,129.173242933254,1500375000,1,-15.2562332918384,-166.176424304875,1,-26.0053403547021,-176.925531367739
10-Apr-2025 12:08:40,GEO-1,-0.133439470475407,141.352849358281,1500000000,1,47.0632653263808,-103.856925686656,1,46.3783039362937,-104.541887076743,LEO-1,-33.3068454422439,129.132577664075,1500375000,1,-15.9660720880658,-166.886263101103,1,-26.2219811748654,-177.142172187902
10-Apr-2025 12:08:50,GEO-1,-0.133472478540098,141.352860179913,1500000000,1,47.0632662585721,-103.856924754465,1,46.3783047767452,-104.541886236292,LEO-1,-32.690430684801,129.091896868525,1500375000,1,-16.7084696686993,-167.628660681736,1,-26.476842552777,-177.397033565814
10-Apr-2025 12:09:00,GEO-1,-0.133505415594439,141.35287083356,1500000000,1,47.0632671884313,-103.856923824605,1,46.3783056134869,-104.54188539955,LEO-1,-32.0739424881541,129.05120094862,1500375000,1,-17.4757619514826,-168.395952964519,1,-26.770093941898,-177.690284954935
10-Apr-2025 12:09:10,GEO-1,-0.133538281620905,141.352881655416,1500000000,1,47.0632681167146,-103.856922896322,1,46.3783064509328,-104.541884562104,LEO-1,-31.4573815675066,129.010490788464,1500375000,1,-18.2610552601421,-169.181246273179,1,-27.1022844260616,-178.022475439098
10-Apr-2025 12:09:20,GEO-1,-0.13357107660201,141.352892477382,1500000000,1,47.063269043043,-103.856921969994,1,46.3783072868763,-104.54188372616,LEO-1,-30.8407486830132,128.969766746864,1500375000,1,-19.0583639259114,-169.978554938948,1,-27.4745267611781,-178.394717774215
10-Apr-2025 12:09:30,GEO-1,-0.133603800520307,141.352903131364,1500000000,1,47.0632699670378,-103.856921045999,1,46.3783081191094,-104.541882893927,LEO-1,-30.2240446283686,128.929029162734,1500375000,1,-19.8627137347093,-170.782904747746,1,-27.8887322130184,-178.808923226055
10-Apr-2025 12:09:40,GEO-1,-0.133636453358384,141.352913953553,1500000000,1,47.0632708894552,-103.856920123582,1,46.3783089520465,-104.54188206099,LEO-1,-29.6072702306611,128.888278860435,1500375000,1,-20.670225619898,-171.590416632935,1,-28.3479206871253,-179.268111700162
10-Apr-2025 12:09:50,GEO-1,-0.13366903509887,141.352924607755,1500000000,1,47.0632718095381,-103.856919203499,1,46.3783097812711,-104.541881231766,LEO-1,-28.9904263501073,128.847515974092,1500375000,1,-21.478195788949,-172.398386801986,1,-28.8566443373175,-179.776835350354
10-Apr-2025 12:10:00,GEO-1,-0.13370154572443,141.352935430167,1500000000,1,47.0632727280427,-103.856918284994,1,46.3783106112008,-104.541880401836,LEO-1,-28.3735138797562,128.8067412933,1500375000,1,-22.2851828275972,-173.205373840634,1,-29.4215745573953,-180.341765570432
10-Apr-2025 12:10:10,GEO-1,-0.133733985217767,141.352946252687,1500000000,1,47.0632736445901,-103.856917368447,1,46.3783114396241,-104.541879573413,LEO-1,-27.7565337451017,128.765955087312,1500375000,1,-23.0911306752119,-174.011321688249,1,-30.0523547709033,-180.97254578394
10-Apr-2025 12:10:20,GEO-1,-0.133766353561623,141.35295690722,1500000000,1,47.0632745588016,-103.856916454235,1,46.3783122643355,-104.541878748701,LEO-1,-27.139486903678,128.725157610173,1500375000,1,-23.8975498237463,-174.817740836783,1,-30.4248154788239,-181.345006491861
10-Apr-2025 12:10:30,GEO-1,-0.133798650738775,141.352967729962,1500000000,1,47.0632754714333,-103.856915541603,1,46.3783130897498,-104.541877923287,LEO-1,-26.5223743446592,128.684349605786,1500375000,1,-24.7078004693469,-175.627991482384,1,-30.6657973445579,-181.585988357595
10-Apr-2025 12:10:40,GEO-1,-0.133830876732041,141.352978552812,1500000000,1,47.0632763821065,-103.85691463093,1,46.3783139136567,-104.54187709938,LEO-1,-25.9051970884193,128.643531300059,1500375000,1,-25.527542555277,-176.447733568314,1,-30.9041874745497,-181.824378487586
10-Apr-2025 12:10:50,GEO-1,-0.133863031524276,141.352989207674,1500000000,1,47.0632772904423,-103.856913722594,1,46.3783147338517,-104.541876279185,LEO-1,-25.287956186076,128.602702905908,1500375000,1,-26.3654526546709,-177.285643667708,1,-31.1383305667497,-182.058521579786
10-Apr-2025 12:11:00,GEO-1,-0.133895115098371,141.353000030743,1500000000,1,47.063278197197,-103.85691281584,1,46.3783155547475,-104.541875458289,LEO-1,-24.6706527190182,128.561865128197,1500375000,1,-27.2343886870076,-178.154579700044,1,-31.3667124120686,-182.286903425105
10-Apr-2025 12:11:10,GEO-1,-0.133927127437258,141.353010853923,1500000000,1,47.0632791019918,-103.856911911045,1,46.3783163741351,-104.541874638902,LEO-1,-24.0532877984184,128.521018155788,1500375000,1,-28.1533293657407,-179.073520378777,1,-31.5879639065389,-182.508154919576
10-Apr-2025 12:11:20,GEO-1,-0.133959068523904,141.353021509112,1500000000,1,47.0632800044477,-103.856911008589,1,46.3783171898089,-104.541873823228,LEO-1,-23.4358625647292,128.480162166409,1500375000,1,-29.1507084910021,-180.070899504039,1,-31.8008611134203,-182.721052126457
10-Apr-2025 12:11:30,GEO-1,-0.133990938341317,141.353032332507,1500000000,1,47.0632809053212,-103.856910107716,1,46.3783180061827,-104.541873006854,LEO-1,-22.818378187164,128.439297831526,1500375000,1,-29.7263238595066,-180.646514872543,1,-32.0043228742567,-182.924513887293
10-Apr-2025 12:11:40,GEO-1,-0.134022736872539,141.353043156013,1500000000,1,47.0632818042333,-103.856909208803,1,46.3783188210488,-104.541872191988,LEO-1,-22.2008358656593,128.398425308278,1500375000,1,-30.1100818114626,-181.030272824499,1,-32.1974070036679,-183.117598016705
10-Apr-2025 12:11:50,GEO-1,-0.134054464100653,141.353053811528,1500000000,1,47.0632827008054,-103.856908312231,1,46.3783196321986,-104.541871380838,LEO-1,-21.5832368235511,128.357544744274,1500375000,1,-30.4640513374226,-181.384242350459,1,-32.3793041351076,-183.299495148144
10-Apr-2025 12:12:00,GEO-1,-0.134086120008779,141.353064635247,1500000000,1,47.0632835957935,-103.856907417243,1,46.3783204440479,-104.541870568989,LEO-1,-20.9655822998248,128.316656782371,1500375000,1,-30.7887812317052,-181.708972244742,1,-32.5493304621014,-183.469521475138
10-Apr-2025 12:12:10,GEO-1,-0.134117704580075,141.353075459076,1500000000,1,47.0632844888189,-103.856906524218,1,46.3783212543885,-104.541869758648,LEO-1,-20.3478735965009,128.275761552547,1500375000,1,-31.084919911569,-182.005110924606,1,-32.7069202050015,-183.627111218038
10-Apr-2025 12:12:20,GEO-1,-0.134149217797737,141.353086114913,1500000000,1,47.0632853795028,-103.856905633534,1,46.3783220610126,-104.541868952024,LEO-1,-19.7301120070786,128.234859176618,1500375000,1,-31.3531923433698,-182.273383356406,0,NaN,NaN
10-Apr-2025 12:12:30,GEO-1,-0.134180659644998,141.353096938956,1500000000,1,47.0632862686015,-103.856904744435,1,46.3783228683328,-104.541868144704,LEO-1,-19.1122988617846,128.193950272953,1501125000,1,-31.6554446926383,-182.575635705675,0,NaN,NaN
10-Apr-2025 12:12:40,GEO-1,-0.134212030105131,141.353107763105,1500000000,1,47.0632871557361,-103.856903857301,1,46.3783236741442,-104.541867338893,LEO-1,-18.4944355155121,128.153034948282,1501125000,1,-31.870407882198,-182.790598895235,0,NaN,NaN
10-Apr-2025 12:12:50,GEO-1,-0.134243329161445,141.353118419265,1500000000,1,47.0632880405278,-103.856902972509,1,46.3783244762373,-104.541866536799,LEO-1,-17.876523347203,128.112113302364,1501125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:13:00,GEO-1,-0.134274556797288,141.353129243628,1500000000,1,47.0632889237329,-103.856902089304,1,46.3783252790285,-104.541865734008,LEO-1,-17.2585637592142,128.071185932635,1501125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:13:10,GEO-1,-0.134305712996046,141.353139900002,1500000000,1,47.0632898045941,-103.856901208443,1,46.3783260781001,-104.541864934937,LEO-1,-16.6405581766675,128.030252757881,1501125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:13:20,GEO-1,-0.134336797741142,141.353150724577,1500000000,1,47.0632906838679,-103.856900329169,1,46.3783268778676,-104.541864135169,LEO-1,-16.0225080467862,127.989314363333,1501125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:13:30,GEO-1,-0.134367811016039,141.353161549259,1500000000,1,47.0632915611754,-103.856899451861,1,46.378327676124,-104.541863336913,LEO-1,-15.4044148382168,127.94837082431,1501125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:13:40,GEO-1,-0.134398752804237,141.353172205949,1500000000,1,47.0632924361377,-103.856898576899,1,46.3783284706612,-104.541862542376,LEO-1,-14.7862800403379,127.907422210809,1501125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:13:50,GEO-1,-0.134429623089271,141.353183030843,1500000000,1,47.0632933095112,-103.856897703526,1,46.3783292658922,-104.541861747145,LEO-1,-14.1681051625574,127.866469092093,1501125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:14:00,GEO-1,-0.13446042185472,141.353193855841,1500000000,1,47.0632941809169,-103.85689683212,1,46.3783300596115,-104.541860953425,LEO-1,-13.549891733597,127.825511528374,1501125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:14:10,GEO-1,-0.134491149084197,141.353204512847,1500000000,1,47.0632950499762,-103.856895963061,1,46.3783308496103,-104.541860163426,LEO-1,-12.931641300767,127.784549575384,1501125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:14:20,GEO-1,-0.134521804761354,141.353215338057,1500000000,1,47.0632959174454,-103.856895095591,1,46.3783316403015,-104.541859372735,LEO-1,-12.3133554292296,127.743583788926,1501125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:14:30,GEO-1,-0.13455238886988,141.35322616337,1500000000,1,47.0632967829455,-103.856894230091,1,46.3783324294794,-104.541858583557,LEO-1,-11.695035701253,127.702614216525,1500125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:14:40,GEO-1,-0.134582901393505,141.353236820689,1500000000,1,47.0632976460978,-103.856893366939,1,46.3783332149378,-104.541857798099,LEO-1,-11.0766837154551,127.66164090198,1500125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:14:50,GEO-1,-0.134613342315995,141.353247646212,1500000000,1,47.0632985076586,-103.856892505378,1,46.3783340010878,-104.541857011949,LEO-1,-10.4583010860392,127.620664389877,1500125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:15:00,GEO-1,-0.134643711621152,141.353258471838,1500000000,1,47.0632993672491,-103.856891645788,1,46.3783347857226,-104.541856227314,LEO-1,-9.83988944202038,127.579684717227,1500125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:15:10,GEO-1,-0.134674009292822,141.353269129469,1500000000,1,47.0633002244904,-103.856890788546,1,46.3783355666348,-104.541855446402,LEO-1,-9.22145042644401,127.538701917985,1500125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:15:20,GEO-1,-0.134704235314882,141.353279955302,1500000000,1,47.0633010801389,-103.856889932898,1,46.3783363482403,-104.541854664796,LEO-1,-8.60298569559632,127.497716527551,1500125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:15:30,GEO-1,-0.134734389671253,141.35329078124,1500000000,1,47.0633019338158,-103.856889079221,1,46.3783371283279,-104.541853884709,LEO-1,-7.98449691820779,127.45672857439,1500125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:15:40,GEO-1,-0.134764472345892,141.353301439182,1500000000,1,47.0633027851423,-103.856888227895,1,46.3783379046935,-104.541853108343,LEO-1,-7.36598577464959,127.415738084521,1502125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:15:50,GEO-1,-0.134794483322792,141.353312265324,1500000000,1,47.0633036348745,-103.856887378162,1,46.3783386817495,-104.541852331287,LEO-1,-6.74745395612362,127.374745586014,1501875000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:16:00,GEO-1,-0.134824422585988,141.35332309157,1500000000,1,47.0633044826339,-103.856886530403,1,46.3783394572887,-104.541851555748,LEO-1,-6.12890316705999,127.33375110059,1501875000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:16:10,GEO-1,-0.13485429011955,141.35333374982,1500000000,1,47.0633053280415,-103.856885684995,1,46.3783402291047,-104.541850783932,LEO-1,-5.51033510507627,127.292754648096,1501875000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:16:20,GEO-1,-0.134884085907587,141.35334457627,1500000000,1,47.0633061718536,-103.856884841183,1,46.378341001609,-104.541850011428,LEO-1,-4.89175150697006,127.251756750992,1501875000,0,NaN,NaN,0,NaN,NaN
